ID,IdentNr,Titel,Beteiligte,Bereich,MatTech,Objekttyp,Datierung
2451986,OID 2451986,"Kunstwerke (Fremdbesitz): Ein- und Ausgang"";"" Islamische Abt.","Yeganeh, Mohammad",ISLArchiv,,Allgemein,1969 - 1983
2561358,OID 2561358,,"Hossaini, Sayed Haschmatullah",ISLArchiv,,Allgemein,
2561359,OID 2561359,,"Hossaini, Sayed Haschmatullah",ISLArchiv,,Allgemein,
2561360,OID 2561360,,"Hossaini, Sayed Haschmatullah",ISLArchiv,,Allgemein,
2561361,OID 2561361,,"Hossaini, Sayed Haschmatullah",ISLArchiv,,Allgemein,
2561362,OID 2561362,,"Hossaini, Sayed Haschmatullah",ISLArchiv,,Allgemein,
2561363,OID 2561363,,"Hossaini, Sayed Haschmatullah",ISLArchiv,,Allgemein,
