ID,IdentNr,Titel,Beteiligte,Bereich,MatTech,Objekttyp,Datierung
"[ehem.: Untitled 160,00 x 145,00 cm]",Xinyi Cheng,NGLeihnahmenSonderausstellungenINTERN,"Öl auf Leinwand, Oil on canvas",Malerei,2020,,
"[ehem.: Untitled 76,00 x 80,00 cm]",Xinyi Cheng,NGLeihnahmenSonderausstellungenINTERN,"Öl auf Leinwand, Oil on canvas",Malerei,2020,,
Dedicated to Massacre of 7 University Students in Their House at Dawn Before the Coup Took Place),"Karamustafa, Gülsün",NGLeihnahmenSonderausstellungenINTERN,"Mixed media on paper, gerahmt",Malerei,1979 - 1980,,
(1609-1641),"Rubens, Peter Paul",GGMalerei,"Leinwand, Leinwand",Malerei,nach 1628,,
