ID,IdentNr,Titel,Beteiligte,Bereich,MatTech,Objekttyp,Datierung
"[Verstärker Yamaha A-550, aus: Das Kapital Raum]","Beuys, Joseph",NGHamburgerBahnhofMuseumfurGegenwart,"Verstärker Yamaha A 550 aus Kunststoff, Elektronik",Gerät,,,
"[2 Lautsprecher, aus: Das Kapital Raum]","Beuys, Joseph",NGHamburgerBahnhofMuseumfurGegenwart,"Lautsprecher Pioneer HPM 50 aus Kunststoff, Elektronik, 2-teilig",Gerät,,,
"[2 Netzkabel, aus: Das Kapital Raum]","Beuys, Joseph",NGHamburgerBahnhofMuseumfurGegenwart,"Ein schwarzes und ein weißes Netzkabel aus Kunststoff, Elektronik, 2-teilig",Gerät,,,
"[2 Vierfachsteckdosen, aus: Das Kapital Raum]","Beuys, Joseph",NGHamburgerBahnhofMuseumfurGegenwart,"Eine schwarze und eine weiße Vierfachsteckdose aus Kunststoff, Elektronik, 2-teilig",Gerät,,,
