ID,IdentNr,Titel,Beteiligte,Bereich,MatTech,Objekttyp,Datierung
2231183,Ass Ph 4932 S,abgebildet: Fliesen und Ton-Knäufe - Zikkati,Fotograf unbekannt,VAMFotos,Zelluloseazetatfilm,Allgemein,02.03.1910
