ID,IdentNr,Titel,Beteiligte,Bereich,MatTech,Objekttyp,Datierung
1057803,KdZ 3474,Ein Reiter von einem anderen mit Flinte angehalten,,"Ramberg, Johann Heinrich",KKGrunewald,Feder. Rückseite: Feder,Zeichnung
1046749,KdZ 9472,"Illustration zu """"""""Das Tiroler Mädchen"""""""" von St. Schütze in Beckers Taschenbuch zum geselligen Vergnügen 1810",,"Ramberg, Johann Heinrich",KKGrunewald,Feder aquarelliert,Zeichnung
